"No.","Time","Source","Destination","Protocol","Length","Info"
"2139","32.694314","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=63115 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2140","32.694314","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=64575 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2141","32.694632","192.168.137.64","202.55.84.134","TCP","54","50935  >  443 [ACK] Seq=1378 Ack=66035 Win=65536 Len=0"
"2142","32.702906","202.55.84.134","192.168.137.64","TCP","1514","443  >  50936 [ACK] Seq=16383 Ack=1243 Win=16896 Len=1460 [TCP segment of a reassembled PDU]"
"2143","32.702906","202.55.84.134","192.168.137.64","TCP","1514","443  >  50936 [ACK] Seq=17843 Ack=1243 Win=16896 Len=1460 [TCP segment of a reassembled PDU]"
"2144","32.702906","202.55.84.134","192.168.137.64","TCP","1514","443  >  50936 [ACK] Seq=19303 Ack=1243 Win=16896 Len=1460 [TCP segment of a reassembled PDU]"
"2145","32.702906","202.55.84.134","192.168.137.64","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"2146","32.703083","192.168.137.64","202.55.84.134","TCP","54","50936  >  443 [ACK] Seq=1243 Ack=22223 Win=65536 Len=0"
"2147","32.710652","202.55.84.134","192.168.137.64","TCP","54","443  >  50942 [ACK] Seq=138 Ack=1203 Win=17024 Len=0"
"2148","32.712399","202.55.84.134","192.168.137.64","TCP","54","443  >  50941 [ACK] Seq=138 Ack=1206 Win=17024 Len=0"
"2149","32.712399","202.55.84.134","192.168.137.64","TLSv1.2","1502","Application Data"
"2150","32.712399","202.55.84.134","192.168.137.64","TCP","1502","443  >  50942 [PSH, ACK] Seq=1586 Ack=1203 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2151","32.712666","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=3034 Win=65536 Len=0"
"2152","32.713067","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=3034 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2153","32.713067","202.55.84.134","192.168.137.64","TCP","1490","443  >  50942 [PSH, ACK] Seq=4494 Ack=1203 Win=17024 Len=1436 [TCP segment of a reassembled PDU]"
"2154","32.713067","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=5930 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2155","32.713067","202.55.84.134","192.168.137.64","TCP","1490","443  >  50942 [PSH, ACK] Seq=7390 Ack=1203 Win=17024 Len=1436 [TCP segment of a reassembled PDU]"
"2156","32.713399","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=8826 Win=65536 Len=0"
"2157","32.713738","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=8826 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2158","32.713738","202.55.84.134","192.168.137.64","TCP","1490","443  >  50942 [PSH, ACK] Seq=10286 Ack=1203 Win=17024 Len=1436 [TCP segment of a reassembled PDU]"
"2159","32.713738","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=11722 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2160","32.713738","202.55.84.134","192.168.137.64","TLSv1.2","1502","Application Data"
"2161","32.714090","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=13182 Win=65536 Len=0"
"2162","32.715075","202.55.84.134","192.168.137.64","TCP","1490","443  >  50942 [PSH, ACK] Seq=13182 Ack=1203 Win=17024 Len=1436 [TCP segment of a reassembled PDU]"
"2163","32.715075","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=1586 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2164","32.715075","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=66035 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2165","32.715075","202.55.84.134","192.168.137.64","TCP","1490","443  >  50941 [PSH, ACK] Seq=3046 Ack=1206 Win=17024 Len=1436 [TCP segment of a reassembled PDU]"
"2166","32.715075","202.55.84.134","192.168.137.64","TCP","1502","443  >  50941 [PSH, ACK] Seq=4482 Ack=1206 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2167","32.715075","202.55.84.134","192.168.137.64","TCP","1502","443  >  50941 [PSH, ACK] Seq=5930 Ack=1206 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2168","32.715075","202.55.84.134","192.168.137.64","TCP","1502","443  >  50941 [PSH, ACK] Seq=7378 Ack=1206 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2169","32.715075","202.55.84.134","192.168.137.64","TCP","1502","443  >  50941 [PSH, ACK] Seq=8826 Ack=1206 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2170","32.715530","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=14618 Win=64256 Len=0"
"2171","32.715750","192.168.137.64","202.55.84.134","TCP","54","50941  >  443 [ACK] Seq=1206 Ack=10274 Win=65536 Len=0"
"2172","32.715981","192.168.137.64","202.55.84.134","TCP","54","50935  >  443 [ACK] Seq=1378 Ack=67495 Win=65536 Len=0"
"2173","32.716291","202.55.84.134","192.168.137.64","TCP","1502","443  >  50941 [PSH, ACK] Seq=10274 Ack=1206 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2174","32.716291","202.55.84.134","192.168.137.64","TCP","1502","443  >  50941 [PSH, ACK] Seq=11722 Ack=1206 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2175","32.716291","202.55.84.134","192.168.137.64","TCP","1502","443  >  50941 [PSH, ACK] Seq=13170 Ack=1206 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2176","32.716548","192.168.137.64","202.55.84.134","TCP","54","50941  >  443 [ACK] Seq=1206 Ack=14618 Win=65536 Len=0"
"2177","32.729816","202.55.84.134","192.168.137.64","TCP","54","443  >  50943 [ACK] Seq=138 Ack=1211 Win=17024 Len=0"
"2178","32.731833","202.55.84.134","192.168.137.64","TLSv1.2","1502","Application Data"
"2179","32.731833","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=1586 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2180","32.731833","202.55.84.134","192.168.137.64","TCP","1490","443  >  50943 [PSH, ACK] Seq=3046 Ack=1211 Win=17024 Len=1436 [TCP segment of a reassembled PDU]"
"2181","32.732235","192.168.137.64","202.55.84.134","TCP","54","50943  >  443 [ACK] Seq=1211 Ack=4482 Win=65536 Len=0"
"2182","32.732995","202.55.84.134","192.168.137.64","TCP","1502","443  >  50943 [PSH, ACK] Seq=4482 Ack=1211 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2183","32.732995","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=5930 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2184","32.732995","202.55.84.134","192.168.137.64","TCP","1490","443  >  50943 [PSH, ACK] Seq=7390 Ack=1211 Win=17024 Len=1436 [TCP segment of a reassembled PDU]"
"2185","32.732995","202.55.84.134","192.168.137.64","TCP","1502","443  >  50943 [PSH, ACK] Seq=8826 Ack=1211 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2186","32.732995","202.55.84.134","192.168.137.64","TCP","1502","443  >  50943 [PSH, ACK] Seq=10274 Ack=1211 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2187","32.732995","202.55.84.134","192.168.137.64","TCP","1502","443  >  50943 [PSH, ACK] Seq=11722 Ack=1211 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2188","32.733437","192.168.137.64","202.55.84.134","TCP","54","50943  >  443 [ACK] Seq=1211 Ack=13170 Win=65536 Len=0"
"2189","32.733720","202.55.84.134","192.168.137.64","TCP","1502","443  >  50943 [PSH, ACK] Seq=13170 Ack=1211 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2190","32.733901","192.168.137.64","202.55.84.134","TCP","54","50943  >  443 [ACK] Seq=1211 Ack=14618 Win=64000 Len=0"
"2191","32.736359","202.55.84.134","192.168.137.64","TCP","54","443  >  50945 [ACK] Seq=138 Ack=1217 Win=17024 Len=0"
"2192","32.736359","202.55.84.134","192.168.137.64","TLSv1.2","1514","Application Data"
"2193","32.736359","202.55.84.134","192.168.137.64","TCP","1490","443  >  50945 [PSH, ACK] Seq=1598 Ack=1217 Win=17024 Len=1436 [TCP segment of a reassembled PDU]"
"2194","32.736571","192.168.137.64","202.55.84.134","TCP","54","50945  >  443 [ACK] Seq=1217 Ack=3034 Win=65536 Len=0"
"2195","32.737057","202.55.84.134","192.168.137.64","TCP","1514","443  >  50945 [ACK] Seq=3034 Ack=1217 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2196","32.737057","202.55.84.134","192.168.137.64","TCP","1490","443  >  50945 [PSH, ACK] Seq=4494 Ack=1217 Win=17024 Len=1436 [TCP segment of a reassembled PDU]"
"2197","32.737057","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=5930 Ack=1217 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2198","32.737057","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=7378 Ack=1217 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2199","32.737316","192.168.137.64","202.55.84.134","TCP","54","50945  >  443 [ACK] Seq=1217 Ack=8826 Win=65536 Len=0"
"2200","32.737564","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=8826 Ack=1217 Win=17024 Len=1448 [TCP segment of a reassembled PDU]"
"2201","32.737564","202.55.84.134","192.168.137.64","TCP","1514","443  >  50945 [ACK] Seq=10274 Ack=1217 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2202","32.737564","202.55.84.134","192.168.137.64","TLSv1.2","636","Application Data"
"2203","32.737781","192.168.137.64","202.55.84.134","TCP","54","50945  >  443 [ACK] Seq=1217 Ack=12316 Win=65536 Len=0"
"2204","32.742200","192.168.137.64","202.55.84.134","TLSv1.2","708","Application Data"
"2205","32.746350","202.55.84.134","192.168.137.64","TCP","1514","443  >  50936 [ACK] Seq=22223 Ack=1243 Win=16896 Len=1460 [TCP segment of a reassembled PDU]"
"2206","32.746350","202.55.84.134","192.168.137.64","TLSv1.2","99","Application Data"
"2207","32.746656","192.168.137.64","202.55.84.134","TCP","54","50936  >  443 [ACK] Seq=1243 Ack=23728 Win=65536 Len=0"
"2208","32.749591","192.168.137.64","202.55.84.134","TLSv1.2","709","Application Data"
"2209","32.752965","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=67495 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2210","32.760919","54.236.113.222","192.168.137.64","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2211","32.762425","192.168.137.64","54.236.113.222","TLSv1.2","701","Application Data"
"2212","32.770629","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=68955 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2213","32.770629","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=70415 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2214","32.770836","192.168.137.64","202.55.84.134","TCP","54","50935  >  443 [ACK] Seq=1378 Ack=71875 Win=65536 Len=0"
"2215","32.771178","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=71875 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2216","32.771320","192.168.137.64","202.55.84.134","TCP","54","50935  >  443 [ACK] Seq=1378 Ack=73335 Win=65536 Len=0"
"2217","32.789481","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=14618 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2218","32.789481","202.55.84.134","192.168.137.64","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"2219","32.789481","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=17538 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2220","32.789727","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=18998 Win=65536 Len=0"
"2221","32.790042","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=18998 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2222","32.790042","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=20458 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2223","32.790042","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=21918 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2224","32.790042","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=23378 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2225","32.790042","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=24838 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2226","32.790317","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=26298 Win=65536 Len=0"
"2227","32.791148","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=26298 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2228","32.791148","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=27758 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2229","32.791148","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=29218 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2230","32.791148","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=14618 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2231","32.791148","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=30678 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2232","32.791148","202.55.84.134","192.168.137.64","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"2233","32.791148","202.55.84.134","192.168.137.64","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"2234","32.791418","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=33598 Win=65536 Len=0"
"2235","32.791575","192.168.137.64","202.55.84.134","TCP","54","50941  >  443 [ACK] Seq=1206 Ack=17538 Win=65536 Len=0"
"2236","32.793006","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=17538 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2237","32.793006","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=18998 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2238","32.793006","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=20458 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2239","32.793006","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=33598 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2240","32.793006","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=21918 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2241","32.793006","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=23378 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2242","32.793006","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=24838 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2243","32.793006","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=26298 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2244","32.793006","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=27758 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2245","32.793006","202.55.84.134","192.168.137.64","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"2246","32.793471","192.168.137.64","202.55.84.134","TCP","54","50941  >  443 [ACK] Seq=1206 Ack=29218 Win=65536 Len=0"
"2247","32.793664","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=35058 Win=65536 Len=0"
"2248","32.793955","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=29218 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2249","32.793955","202.55.84.134","192.168.137.64","TCP","1514","443  >  50941 [ACK] Seq=30678 Ack=1206 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2250","32.794121","192.168.137.64","202.55.84.134","TCP","54","50941  >  443 [ACK] Seq=1206 Ack=32138 Win=65536 Len=0"
"2251","32.810607","142.250.183.206","192.168.137.64","UDP","78","443  >  49422 Len=36"
"2252","32.810607","142.250.183.206","192.168.137.64","UDP","153","443  >  49422 Len=111"
"2253","32.812089","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=14618 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2254","32.812089","202.55.84.134","192.168.137.64","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"2255","32.812364","192.168.137.64","202.55.84.134","TCP","54","50943  >  443 [ACK] Seq=1211 Ack=17538 Win=65536 Len=0"
"2256","32.812669","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=17538 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2257","32.812669","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=18998 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2258","32.812834","192.168.137.64","202.55.84.134","TCP","54","50943  >  443 [ACK] Seq=1211 Ack=20458 Win=65536 Len=0"
"2259","32.813072","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=20458 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2260","32.813072","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=21918 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2261","32.813326","192.168.137.64","202.55.84.134","TCP","54","50943  >  443 [ACK] Seq=1211 Ack=23378 Win=65536 Len=0"
"2262","32.813586","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=23378 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2263","32.813586","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=24838 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2264","32.813586","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=26298 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2265","32.813850","192.168.137.64","202.55.84.134","TCP","54","50943  >  443 [ACK] Seq=1211 Ack=27758 Win=65536 Len=0"
"2266","32.814276","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=27758 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2267","32.814276","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=29218 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2268","32.814276","202.55.84.134","192.168.137.64","TCP","1514","443  >  50943 [ACK] Seq=30678 Ack=1211 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2269","32.814276","202.55.84.134","192.168.137.64","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"2270","32.814610","192.168.137.64","202.55.84.134","TCP","54","50943  >  443 [ACK] Seq=1211 Ack=33598 Win=65536 Len=0"
"2271","32.815125","192.168.137.64","142.250.183.206","UDP","76","49422  >  443 Len=34"
"2272","32.824942","202.55.84.134","192.168.137.64","TLSv1.2","1514","Application Data"
"2273","32.824942","202.55.84.134","192.168.137.64","TCP","1490","443  >  50936 [PSH, ACK] Seq=25188 Ack=1898 Win=18304 Len=1436 [TCP segment of a reassembled PDU]"
"2274","32.824942","202.55.84.134","192.168.137.64","TCP","1514","443  >  50936 [ACK] Seq=26624 Ack=1898 Win=18304 Len=1460 [TCP segment of a reassembled PDU]"
"2275","32.825169","192.168.137.64","202.55.84.134","TCP","54","50936  >  443 [ACK] Seq=1898 Ack=28084 Win=65536 Len=0"
"2276","32.825960","202.55.84.134","192.168.137.64","TCP","1490","443  >  50936 [PSH, ACK] Seq=28084 Ack=1898 Win=18304 Len=1436 [TCP segment of a reassembled PDU]"
"2277","32.825960","202.55.84.134","192.168.137.64","TCP","1514","443  >  50936 [ACK] Seq=29520 Ack=1898 Win=18304 Len=1460 [TCP segment of a reassembled PDU]"
"2278","32.825960","202.55.84.134","192.168.137.64","TCP","1490","443  >  50936 [PSH, ACK] Seq=30980 Ack=1898 Win=18304 Len=1436 [TCP segment of a reassembled PDU]"
"2279","32.825960","202.55.84.134","192.168.137.64","TCP","1502","443  >  50936 [PSH, ACK] Seq=32416 Ack=1898 Win=18304 Len=1448 [TCP segment of a reassembled PDU]"
"2280","32.825960","202.55.84.134","192.168.137.64","TCP","1502","443  >  50936 [PSH, ACK] Seq=33864 Ack=1898 Win=18304 Len=1448 [TCP segment of a reassembled PDU]"
"2281","32.826198","192.168.137.64","202.55.84.134","TCP","54","50936  >  443 [ACK] Seq=1898 Ack=35312 Win=65536 Len=0"
"2282","32.828560","192.168.137.64","142.250.183.206","UDP","742","49422  >  443 Len=700"
"2283","32.835050","202.55.84.134","192.168.137.64","TLSv1.2","1502","Application Data"
"2284","32.835050","202.55.84.134","192.168.137.64","TCP","1514","443  >  50945 [ACK] Seq=13764 Ack=1871 Win=18304 Len=1460 [TCP segment of a reassembled PDU]"
"2285","32.835050","202.55.84.134","192.168.137.64","TCP","1490","443  >  50945 [PSH, ACK] Seq=15224 Ack=1871 Win=18304 Len=1436 [TCP segment of a reassembled PDU]"
"2286","32.835258","192.168.137.64","202.55.84.134","TCP","54","50945  >  443 [ACK] Seq=1871 Ack=16660 Win=65536 Len=0"
"2287","32.836194","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=16660 Ack=1871 Win=18304 Len=1448 [TCP segment of a reassembled PDU]"
"2288","32.836194","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=18108 Ack=1871 Win=18304 Len=1448 [TCP segment of a reassembled PDU]"
"2289","32.836194","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=19556 Ack=1871 Win=18304 Len=1448 [TCP segment of a reassembled PDU]"
"2290","32.836194","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=21004 Ack=1871 Win=18304 Len=1448 [TCP segment of a reassembled PDU]"
"2291","32.836194","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=22452 Ack=1871 Win=18304 Len=1448 [TCP segment of a reassembled PDU]"
"2292","32.836194","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=23900 Ack=1871 Win=18304 Len=1448 [TCP segment of a reassembled PDU]"
"2293","32.836194","202.55.84.134","192.168.137.64","TCP","1502","443  >  50945 [PSH, ACK] Seq=25348 Ack=1871 Win=18304 Len=1448 [TCP segment of a reassembled PDU]"
"2294","32.836478","192.168.137.64","202.55.84.134","TCP","54","50945  >  443 [ACK] Seq=1871 Ack=26796 Win=65536 Len=0"
"2295","32.836745","202.55.84.134","192.168.137.64","TCP","1514","443  >  50945 [ACK] Seq=26796 Ack=1871 Win=18304 Len=1460 [TCP segment of a reassembled PDU]"
"2296","32.844511","142.250.183.206","192.168.137.64","UDP","74","443  >  49422 Len=32"
"2297","32.846159","192.168.137.64","202.55.84.134","TCP","54","50935  >  443 [ACK] Seq=1378 Ack=74795 Win=65536 Len=0"
"2298","32.846430","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=74795 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2299","32.846430","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=76255 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2300","32.846430","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=77715 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2301","32.846705","192.168.137.64","202.55.84.134","TCP","54","50935  >  443 [ACK] Seq=1378 Ack=79175 Win=65536 Len=0"
"2302","32.847037","202.55.84.134","192.168.137.64","TCP","1514","443  >  50935 [ACK] Seq=79175 Ack=1378 Win=17152 Len=1460 [TCP segment of a reassembled PDU]"
"2303","32.847189","192.168.137.64","202.55.84.134","TCP","54","50935  >  443 [ACK] Seq=1378 Ack=80635 Win=65536 Len=0"
"2304","32.857602","192.168.137.64","142.250.183.206","UDP","76","49422  >  443 Len=34"
"2305","32.867416","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=35058 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2306","32.867416","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=36518 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2307","32.867416","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=37978 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2308","32.867644","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=39438 Win=65536 Len=0"
"2309","32.868338","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=39438 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2310","32.868338","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=40898 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2311","32.868338","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=42358 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2312","32.868338","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=43818 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2313","32.868338","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=45278 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2314","32.868338","202.55.84.134","192.168.137.64","TCP","1514","443  >  50942 [ACK] Seq=46738 Ack=1203 Win=17024 Len=1460 [TCP segment of a reassembled PDU]"
"2315","32.868587","192.168.137.64","202.55.84.134","TCP","54","50942  >  443 [ACK] Seq=1203 Ack=48198 Win=65536 Len=0"
